id,index,car_features,car_steering,carcolor,cartype,category,doors,end_tag,exchange,fuel,gearbox,mileage,motorpower,owner,regdate,vehicle_brand,vehicle_model,anuncio_id_olx,link_anuncio_olx
1,0,Som,Outra,"Carros, vans e utilitários",2 portas,Sim,IPVA Pago,80000,1980, ,964107573,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/fusca-79-964107573
1,0,"Trava elétrica, Ar condicionado, Direção hidráulica, Alarme, Som",Hidráulica,Prata,Sedã,"Carros, vans e utilitários",4 portas,3,Sim,IPVA Pago,Flex,Manual,115000,1.0,Não,2014,GM - CHEVROLET,GM - CHEVROLET CORSA HAT. JOY 1.0/ 1.0 FLEXPOWER 8V 5P,964106958,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/vendo-troca-964106958
1,0,Passeio,"Carros, vans e utilitários",4 portas,2,Flex,Automático,39945,2020,CHERY,CHERY TIGGO 5X T 1.5 16V TURBO FLEX AUT.,957384683,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/chery-tiggo-5x-1-5-vvt-turbo-iflex-t-957384683
1,0,"Air bag, Trava elétrica, Ar condicionado, Direção hidráulica, Som",Hidráulica,Branco,Pick-up,"Carros, vans e utilitários",4 portas,1,Sim,IPVA Pago,Diesel,Manual,49472,2.0 - 2.9,Sim,2019,TOYOTA,TOYOTA HILUX CD 4X4 2.8 DIESEL MEC.,947992558,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hilux-cd-std-power-pack-2-8-manual-4x4-diesel-modelo-2019-947992558
1,0,"Vidro elétrico, Air bag, Trava elétrica, Ar condicionado, Alarme, Som, Câmera de ré",Elétrica,Prata,"Carros, vans e utilitários",4 portas,8,IPVA Pago,Flex,Manual,7400,1.6,2021,HYUNDAI,HYUNDAI HB20 VISION 1.6 FLEX 16V MEC,959463431,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-6-baixo-km-20-21-959463431
1,0,"Vidro elétrico, Air bag, Trava elétrica, Ar condicionado, Direção hidráulica, Alarme, Som, Sensor de ré",Hidráulica,Branco,Pick-up,"Carros, vans e utilitários",4 portas,6,Não,Flex,Manual,103000,2.0 - 2.9,Não,2015,GM - CHEVROLET,GM - CHEVROLET S10 PICK-UP LT 2.5 FLEX 4X4 CD,964093438,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/s10-cd-2015-2-5-4x4-206cv-964093438
1,0,"Vidro elétrico, Air bag, Trava elétrica, Ar condicionado, Direção hidráulica, Alarme, Som, Sensor de ré, Câmera de ré",Hidráulica,Preto,SUV,"Carros, vans e utilitários",4 portas,4,Sim,IPVA Pago,Flex,Automático,44000,1.8,Sim,2018,HONDA,HONDA HR-V EXL 1.8 FLEXONE 16V 5P AUT.,964092659,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/honda-hr-v-1-8-exl-2018-964092659
1,0,"Vidro elétrico, Air bag, Trava elétrica, Ar condicionado, Alarme, Som",Hidráulica,Cinza,Sedã,"Carros, vans e utilitários",4 portas,6,Sim,IPVA Pago,Flex,Manual,22000,1.0,Não,2019,GM - CHEVROLET,GM - CHEVROLET PRISMA SED. JOY/ LS 1.0 8V FLEXPOWER 4P,925046038,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/prisma-joy-2019-19-925046038
1,0,"Air bag, Trava elétrica, Ar condicionado, Direção hidráulica",Hidráulica,Branco,Pick-up,"Carros, vans e utilitários",2 portas,Sim,IPVA Pago,Flex,Manual,75000,1.4,2018,GM - CHEVROLET,GM - CHEVROLET MONTANA LS 1.4 ECONOFLEX 8V 2P,899327804,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/montana-ls-1-4-flex-17-18-899327804
1,0,"Vidro elétrico, Air bag, Trava elétrica, Ar condicionado, Direção hidráulica, Alarme, Som, Sensor de ré",Hidráulica,Branco,SUV,"Carros, vans e utilitários",4 portas,0,Sim,IPVA Pago,Flex,Automático,122011,2.0 - 2.9,Não,2014,RENAULT,RENAULT DUSTER DYNAMIQUE 2.0  HI-FLEX 16V AUT.,952408586,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/duster-dynamic-2-0-automatica-952408586
1,0,"Vidro elétrico, Air bag, Trava elétrica, Ar condicionado, Direção hidráulica, Alarme, Som, Sensor de ré, Câmera de ré",Elétrica,Branco,Pick-up,"Carros, vans e utilitários",4 portas,9,Sim,IPVA Pago,Diesel,Automático,87603,2.0 - 2.9,Sim,2020,FORD,FORD RANGER XLS 2.2 4X4 CD DIESEL AUT.,947945634,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ranger-cd-xls-4x4-2-2-947945634
