Id_Anuncio_ShopCar,Modelo,Cor,Combustivel,KM,Preco,Link,Vendedor,Cidade,Ano_Fabricacao,Ano_Modelo,Estado_Anuncio,Endereco_Anuncio,Bairro_Anuncio,Cidade_Anuncio,Marca,Data_Extracao_Dados
1102301,Corsa Hatch Maxx 1.0 4p.,Prata,Flex,,14600.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/corsa-hatch-maxx-1-0-4p/05-05/1102301,Elite Ve�culos,"Av. Ernesto Geisel, 5990 - Centro - Campo Grande / MS",2005,2005, MS,"Av. Ernesto Geisel, 5990 ", Centro , Campo Grande ,gm-chevrolet,01/01/2022
1134631,Uno Mille Economy 1.0 Fire 2p.,Vermelha,Flex,149500.0,15900.0,https://www.shopcar.com.br/veiculos/fiat/uno-mille-economy-1-0-fire-2p/10-11/1134631,Jean Carlos da Silva Cunha,Campo Grande - MS,2010,2011,,Campo Grande , MS,,fiat,01/01/2022
1145202,Ka 1.0,Preta,Flex,135000.0,16500.0,https://www.shopcar.com.br/veiculos/ford/ka-1-0/09-10/1145202,Ant�nio Monzon Queiroz,Campo Grande - MS,2009,2010,,Campo Grande , MS,,ford,01/01/2022
1119105,Celta Spirit 1.0 2p.,Prata,Flex,,16900.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/celta-spirit-1-0-2p/09-10/1119105,M.G.R. Ve�culos,"Av. Afonso Pena, 3865 - Centro - Campo Grande / MS",2009,2010, MS,"Av. Afonso Pena, 3865 ", Centro , Campo Grande ,gm-chevrolet,01/01/2022
1134408,Ka 1.0,Preta,Flex,75000.0,18500.0,https://www.shopcar.com.br/veiculos/ford/ka-1-0/09-09/1134408,Huracam Motors,"Rua Eduardo Elias Zarhan, 1934 - Jardim TV Morena - Campo Grande / MS",2009,2009, MS,"Rua Eduardo Elias Zarhan, 1934 ", Jardim TV Morena , Campo Grande ,ford,01/01/2022
1136345,Uno Mille 1.0 Fire 4p.,Preta,Gasolina,180000.0,18900.0,https://www.shopcar.com.br/veiculos/fiat/uno-mille-1-0-fire-4p/04-05/1136345,BSG Ve�culos,"Av. Cel. Antonino, 2053 - Conj. Res. Estrela do Sul - Campo Grande / MS",2004,2005, MS,"Av. Cel. Antonino, 2053 ", Conj. Res. Estrela do Sul , Campo Grande ,fiat,01/01/2022
1131410,Fiesta Hatch Trail 1.0 4p.,Preta,Gasolina,186629.0,19000.0,https://www.shopcar.com.br/veiculos/ford/fiesta-hatch-trail-1-0-4p/06-06/1131410,Mariana Nakada,Campo Grande - MS,2006,2006,,Campo Grande , MS,,ford,01/01/2022
1139986,Clio Hatch Campus 1.0 16v 4p.,Preta,Flex,103000.0,20000.0,https://www.shopcar.com.br/veiculos/renault/clio-hatch-campus-1-0-16v-4p/10-11/1139986,Gennyson Hugo Silva Pereira,Campo Grande - MS,2010,2011,,Campo Grande , MS,,renault,01/01/2022
1144243,Doblo Cargo 1.3 16v,Branca,Gasolina,230000.0,20000.0,https://www.shopcar.com.br/veiculos/fiat/doblo-cargo-1-3-16v/05-06/1144243,Luciano Kivel,Campo Grande - MS,2005,2006,,Campo Grande , MS,,fiat,01/01/2022
1114104,Xsara Picasso GLX 1.6 16v,Preta,Flex,125000.0,21800.0,https://www.shopcar.com.br/veiculos/citro-n/xsara-picasso-glx-1-6-16v/10-11/1114104,Premium Motors,"Rua Jo�o Pedro de Souza,73 - Jardim Monte L�bano - Campo Grande / MS",2010,2011, MS,"Rua Jo�o Pedro de Souza,73 ", Jardim Monte L�bano , Campo Grande ,citro-n,01/01/2022
1112370,Logan Expression 1.6,Prata,Flex,,21990.0,https://www.shopcar.com.br/veiculos/renault/logan-expression-1-6/08-09/1112370,KV Ve�culos,"R. Alegrete, 2139 - Cel. Antonino - Campo Grande / MS",2008,2009, MS,"R. Alegrete, 2139 ", Cel. Antonino , Campo Grande ,renault,01/01/2022
1142982,Palio Economy 1.0 4p.,Branca,Flex,76217.0,23500.0,https://www.shopcar.com.br/veiculos/fiat/palio-economy-1-0-4p/10-10/1142982,Juliane de Oliveira  Moreno,Corumb� - MS,2010,2010,,Corumb� , MS,,fiat,01/01/2022
1141639,Palio ELX 1.0 4p.,Branca,Flex,126000.0,23600.0,https://www.shopcar.com.br/veiculos/fiat/palio-elx-1-0-4p/09-10/1141639,Elite Ve�culos,"Av. Ernesto Geisel, 5990 - Centro - Campo Grande / MS",2009,2010, MS,"Av. Ernesto Geisel, 5990 ", Centro , Campo Grande ,fiat,01/01/2022
1136086,Fiesta Hatch 1.0 4p.,Preta,Flex,,23900.0,https://www.shopcar.com.br/veiculos/ford/fiesta-hatch-1-0-4p/11-11/1136086,Premium Motors,"Rua Jo�o Pedro de Souza,73 - Jardim Monte L�bano - Campo Grande / MS",2011,2011, MS,"Rua Jo�o Pedro de Souza,73 ", Jardim Monte L�bano , Campo Grande ,ford,01/01/2022
1111693,J3 Turin Brasil 1.4 16v,Branca,Gasolina,115752.0,23900.0,https://www.shopcar.com.br/veiculos/jac/j3-turin-brasil-1-4-16v/11-12/1111693,Art Motors,"Av. Bandeirantes, 242 - Amamba� - Campo Grande / MS",2011,2012, MS,"Av. Bandeirantes, 242 ", Amamba� , Campo Grande ,jac,01/01/2022
1140743,Ka 1.0,Preta,Flex,69589.0,23990.0,https://www.shopcar.com.br/veiculos/ford/ka-1-0/12-13/1140743,Pelegrinelli Ve�culos,"Av. Rachid Neder, 696 - Monte Castelo - Campo Grande / MS",2012,2013, MS,"Av. Rachid Neder, 696 ", Monte Castelo , Campo Grande ,ford,01/01/2022
1141994,Palio Economy 1.0 4p.,Prata,Flex,83500.0,24400.0,https://www.shopcar.com.br/veiculos/fiat/palio-economy-1-0-4p/10-10/1141994,Alaor Fialho de Castro,Campo Grande - MS,2010,2010,,Campo Grande , MS,,fiat,01/01/2022
1082642,AirCross Live 1.6 16v,Vermelha,Flex,,,https://www.shopcar.com.br/veiculos/citro-n/aircross-live-1-6-16v/15-16/1082642,Saad Motors,"Av. Fernando Correa da Costa, 1067 - Centro - Campo Grande / MS",2015,2016, MS,"Av. Fernando Correa da Costa, 1067 ", Centro , Campo Grande ,citro-n,01/01/2022
1139263,Civic LX 1.7 16v,Preta,Gasolina,,,https://www.shopcar.com.br/veiculos/honda/civic-lx-1-7-16v/02-02/1139263,Mclaren Autom�veis,"Av. Bandeirantes, 1246 - Vila Bandeirante - Campo Grande / MS",2002,2002, MS,"Av. Bandeirantes, 1246 ", Vila Bandeirante , Campo Grande ,honda,01/01/2022
1077446,Compass Limited 2.0 16v A/T,Branca,Flex,37000.0,,https://www.shopcar.com.br/veiculos/jeep/compass-limited-2-0-16v/17-18/1077446,RM Ve�culos,"Rua Rubens Gil de Camilo, 300 - Ch�cara Cachoeira - Campo Grande / MS",2017,2018, MS,"Rua Rubens Gil de Camilo, 300 ", Ch�cara Cachoeira , Campo Grande ,jeep,01/01/2022
1102324,Cruze LT 1.8 16v A/T,Verde,Flex,,,https://www.shopcar.com.br/veiculos/gm-chevrolet/cruze-lt-1-8-16v/12-12/1102324,M.G.R. Ve�culos,"Av. Afonso Pena, 3865 - Centro - Campo Grande / MS",2012,2012, MS,"Av. Afonso Pena, 3865 ", Centro , Campo Grande ,gm-chevrolet,01/01/2022
1028180,Acadia SLT 3.6 V6 A/T,Prata,Gasolina,28634.0,279900.0,https://www.shopcar.com.br/veiculos/gmc/acadia-slt-3-6-v6/14-14/1028180,SF Carros e Camionetas,"Rua Joaquim Murtinho, 2121 - Itanhang� Park - Campo Grande / MS",2014,2014, MS,"Rua Joaquim Murtinho, 2121 ", Itanhang� Park , Campo Grande ,gmc,01/01/2022
1118275,Hilux SW4 SRX D4-D 2.8TDi 16v A/T,Bordo,Diesel,79900.0,279900.0,https://www.shopcar.com.br/veiculos/toyota/hilux-sw4-srx-d4-d-2-8tdi-16v/18-19/1118275,JJ Ve�culos e Neg�cios,"Av. das Bandeiras, 50 - Vila Carvalho - Campo Grande / MS",2018,2019, MS,"Av. das Bandeiras, 50 ", Vila Carvalho , Campo Grande ,toyota,01/01/2022
1116643,Hilux SW4 SRX D4-D 2.8TDi 16v,Branca,Flex,79000.0,279900.0,https://www.shopcar.com.br/veiculos/toyota/hilux-sw4-srx-d4-d-2-8tdi-16v/18-18/1116643,Pantanal Ve�culos,"Rua Vit�ria, 1084 - Centro - Rio Verde de Mato Grosso / MS",2018,2018, MS,"Rua Vit�ria, 1084 ", Centro , Rio Verde de Mato Grosso ,toyota,01/01/2022
1112875,Q7 Ambition 3.0 V6 TFSi 24v Quattro A/T,Cinza,Gasolina,91000.0,279900.0,https://www.shopcar.com.br/veiculos/audi/q7-ambition-3-0-v6-tfsi-24v-quattro/17-18/1112875,Concept Car,"Rua Alagoas, 273 - Jardim dos Estados - Campo Grande / MS",2017,2018, MS,"Rua Alagoas, 273 ", Jardim dos Estados , Campo Grande ,audi,01/01/2022
1135926,TrailBlazer Premier 2.8CTDi 16v 4x4 A/T,Branca,Diesel,38781.0,279900.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/trailblazer-premier-2-8ctdi-16v-4x4/19-20/1135926,Unique Autom�veis,"Rua Prof. Lu�s Alexandre de Oliveira, 255 - Vivenda do Bosque - Campo Grande / MS",2019,2020, MS,"Rua Prof. Lu�s Alexandre de Oliveira, 255 ", Vivenda do Bosque , Campo Grande ,gm-chevrolet,01/01/2022
1129109,Wrangler Unlimited Sahara 3.6 V6 24v 4x4 4p.,Preta,Gasolina,14800.0,279900.0,https://www.shopcar.com.br/veiculos/jeep/wrangler-unlimited-sahara-3-6-v6-24v-4x4-4p/18-18/1129109,Tomit�o Carros e Neg�cios,"Av. Cear�, 2678 - Vila Rica - Campo Grande / MS",2018,2018, MS,"Av. Cear�, 2678 ", Vila Rica , Campo Grande ,jeep,01/01/2022
1113613,Camaro SS 6.2 V8 A/T,Amarela,Gasolina,3000.0,279990.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/camaro-ss-6-2-v8/14-15/1113613,WladCar Autom�veis,"Av. Coronel Antonino, 1561 - Coronel Antonino  - Campo Grande / MS",2014,2015, MS,"Av. Coronel Antonino, 1561 ", Coronel Antonino  , Campo Grande ,gm-chevrolet,01/01/2022
1080123,2500 Laramie 6.7TDi 24v 4X4 C.D. A/T,Preta,Diesel,95067.0,280000.0,https://www.shopcar.com.br/veiculos/ram/2500-laramie-6-7tdi-24v-4x4-c-d/16-16/1080123,Gil Motors,"Av. Brasil, 1971 - Centro - Ponta Por� / MS",2016,2016, MS,"Av. Brasil, 1971 ", Centro , Ponta Por� ,ram,01/01/2022
1120274,530i M Sport 2.0T 16v,Preta,Gasolina,,280000.0,https://www.shopcar.com.br/veiculos/bmw/530i-m-sport-2-0t-16v/17-18/1120274,Fashion Car,"Rua Ant�nio de Souza Marcondes, 2879 - BNH - Maracaju / MS",2017,2018, MS,"Rua Ant�nio de Souza Marcondes, 2879 ", BNH , Maracaju ,bmw,01/01/2022
1109228,E 250 Exclusive 2.0T 16v A/T,Preta,Gasolina,34000.0,280000.0,https://www.shopcar.com.br/veiculos/mercedes-benz/e-250-exclusive-2-0t-16v/18-19/1109228,Show Room,"Av. Ricardo Brand�o, 400 - Itanhang� Park - Campo Grande / MS",2018,2019, MS,"Av. Ricardo Brand�o, 400 ", Itanhang� Park , Campo Grande ,mercedes-benz,01/01/2022
1142864,Hilux SR D4-D 2.8TDi 16v 4X4 C.D.,Cinza,Diesel,3716.0,280000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-sr-d4-d-2-8tdi-16v-4x4-c-d/21-21/1142864,Yanko Select,"Av. Afonso Pena, 5786 - Ch�cara Cachoeira - Campo Grande / MS",2021,2021, MS,"Av. Afonso Pena, 5786 ", Ch�cara Cachoeira , Campo Grande ,toyota,01/01/2022
1141185,Hilux SRX D4-D 2.8TDi 16v 4X4 C.D. A/T,Prata,Diesel,58720.0,280000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srx-d4-d-2-8tdi-16v-4x4-c-d/20-20/1141185,Paulo Sergio Oliveira,Sidrol�ndia - MS,2020,2020,,Sidrol�ndia , MS,,toyota,01/01/2022
1143596,Hilux SR D4-D 2.8TDi 16v 4X4 C.D. A/T,Preta,Diesel,,281990.0,https://www.shopcar.com.br/veiculos/toyota/hilux-sr-d4-d-2-8tdi-16v-4x4-c-d/21-22/1143596,Odi Car Ve�culos,"Av. Coronel Antonino, 352 - Coronel Antonino - Campo Grande / MS",2021,1922, MS,"Av. Coronel Antonino, 352 ", Coronel Antonino , Campo Grande ,toyota,01/01/2022
1115393,Q5 Black 2.0 TFSi 16v Quattro A/T,Branca,Gasolina,24800.0,282000.0,https://www.shopcar.com.br/veiculos/audi/q5-black-2-0-tfsi-16v-quattro/19-19/1115393,Bull Motors,"Rua Dr. M�rio Edson de Barros, 55 - Ch�cara Cachoeira - Campo Grande / MS",2019,2019, MS,"Rua Dr. M�rio Edson de Barros, 55 ", Ch�cara Cachoeira , Campo Grande ,audi,01/01/2022
1141041,Q5 Black 2.0 TFSi 16v Quattro A/T,Prata,Gasolina,29000.0,283000.0,https://www.shopcar.com.br/veiculos/audi/q5-black-2-0-tfsi-16v-quattro/18-19/1141041,HP Motors,"Av. 11 de Dezembro, 85 - Coronel Camis�o - Jardim / MS",2018,2019, MS,"Av. 11 de Dezembro, 85 ", Coronel Camis�o , Jardim ,audi,01/01/2022
1138253,Hilux SW4 SRX D4-D 2.8TDi 16v A/T,Preta,Diesel,,284800.0,https://www.shopcar.com.br/veiculos/toyota/hilux-sw4-srx-d4-d-2-8tdi-16v/18-19/1138253,Lucar Autom�veis,"Rua Spipe Calarge, 69 - Tv Morena - Campo Grande / MS",2018,2019, MS,"Rua Spipe Calarge, 69 ", Tv Morena , Campo Grande ,toyota,01/01/2022
1144109,Hilux SR 3.0D 4X4 C.D. A/T,Branca,Diesel,35625.0,284900.0,https://www.shopcar.com.br/veiculos/toyota/hilux-sr-3-0d-4x4-c-d/21-21/1144109,Premium Auto Car,"Av. Ricardo Brand�o, 778 - Itanhang� Park - Campo Grande / MS",2021,2021, MS,"Av. Ricardo Brand�o, 778 ", Itanhang� Park , Campo Grande ,toyota,01/01/2022
1138823,S10 LT 2.5 16v 4x4 C.D. A/T,Branca,Flex,110000.0,,https://www.shopcar.com.br/veiculos/gm-chevrolet/s10-lt-2-5-16v-4x4-c-d/17-18/1138823,MS Multimarcas," Av. Cel. Antonino, 1505 - Cel. Antonino - Campo Grande / MS",2017,2018, MS," Av. Cel. Antonino, 1505 ", Cel. Antonino , Campo Grande ,gm-chevrolet,01/01/2022
1046303,Sentra 2.0 16v A/T,Preta,Flex,,,https://www.shopcar.com.br/veiculos/nissan/sentra-2-0-16v/08-09/1046303,Saad Motors,"Av. Fernando Correa da Costa, 1067 - Centro - Campo Grande / MS",2008,2009, MS,"Av. Fernando Correa da Costa, 1067 ", Centro , Campo Grande ,nissan,01/01/2022
1120801,Strada Adventure 1.8 C.E.,Prata,Gasolina,120000.0,,https://www.shopcar.com.br/veiculos/fiat/strada-adventure-1-8-c-e/07-08/1120801,MS Multimarcas," Av. Cel. Antonino, 1505 - Cel. Antonino - Campo Grande / MS",2007,2008, MS," Av. Cel. Antonino, 1505 ", Cel. Antonino , Campo Grande ,fiat,01/01/2022
1142407,T-Cross Highline 1.4 16v TSi A/T,Branca,Flex,36000.0,,https://www.shopcar.com.br/veiculos/vw-volkswagen/t-cross-highline-1-4-16v-tsi/20-20/1142407,Macan Ve�culos,"Rua. Dr. Ant�nio Alves Arantes, 213 - Ch�cara Cachoeira - Campo Grande / MS",2020,2020, MS,"Rua. Dr. Ant�nio Alves Arantes, 213 ", Ch�cara Cachoeira , Campo Grande ,vw-volkswagen,01/01/2022
1015544,Territory Titanium 1.5T 16v A/T,Preta,Flex,,,https://www.shopcar.com.br/veiculos/ford/territory-titanium-1-5t-16v/20-21/1015544,RM Ve�culos,"Rua Rubens Gil de Camilo, 300 - Ch�cara Cachoeira - Campo Grande / MS",2020,2021, MS,"Rua Rubens Gil de Camilo, 300 ", Ch�cara Cachoeira , Campo Grande ,ford,01/01/2022
1021082,Tucson Limited 1.6T 16v A/T,Branca,Gasolina,,,https://www.shopcar.com.br/veiculos/hyundai/tucson-limited-1-6t-16v/21-22/1021082,Tass Motors,"Av. Presidente Vargas, 3000 - Jardim Europa - Dourados / MS",2021,1922, MS,"Av. Presidente Vargas, 3000 ", Jardim Europa , Dourados ,hyundai,01/01/2022
1117753,Virtus Comfortline 1.0 12v TSi A/T,Prata,Flex,51431.0,,https://www.shopcar.com.br/veiculos/vw-volkswagen/virtus-comfortline-1-0-12v-tsi/19-19/1117753,Discautol Concession�ria (Campo Grande),"Av. Afonso Pena, 1440 - Centro - Campo Grande / MS",2019,2019, MS,"Av. Afonso Pena, 1440 ", Centro , Campo Grande ,vw-volkswagen,01/01/2022
1082366,Vitara 4Style 1.4T 16v ALLGrip A/T,Cinza,Gasolina,,,https://www.shopcar.com.br/veiculos/suzuki/vitara-4style-1-4t-16v-allgrip/21-22/1082366,Vemais Suzuki,"Av. Ricardo Brand�o, 566 - Itanhang� Park - Campo Grande / MS",2021,1922, MS,"Av. Ricardo Brand�o, 566 ", Itanhang� Park , Campo Grande ,suzuki,01/01/2022
/999753,X2 sDrive20i 2.0T 16v A/T,Branca,Flex,,,https://www.shopcar.com.br/veiculos/bmw/x2-sdrive20i-2-0t-16v/20-21/999753,RM Ve�culos,"Rua Rubens Gil de Camilo, 300 - Ch�cara Cachoeira - Campo Grande / MS",2020,2021, MS,"Rua Rubens Gil de Camilo, 300 ", Ch�cara Cachoeira , Campo Grande ,bmw,01/01/2022
1122751,X4 xDrive30i M Sport 2.0T 16v,Azul,Flex,4200.0,,https://www.shopcar.com.br/veiculos/bmw/x4-xdrive30i-m-sport-2-0t-16v/21-21/1122751,Leandro Ve�culos,"Av. Weimar Gon�alves Torres, 4200 - Centro - Dourados / MS",2021,2021, MS,"Av. Weimar Gon�alves Torres, 4200 ", Centro , Dourados ,bmw,01/01/2022
1083080,Hilux SW4 SRX D4-D 2.8TDi 16v A/T,Prata,Diesel,39300.0,339000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-sw4-srx-d4-d-2-8tdi-16v/19-20/1083080,Mercosul Multimarcas,"Rua. Amazonas, 2914 - Zona II - Umuarama / PR",2019,2020, PR,"Rua. Amazonas, 2914 ", Zona II , Umuarama ,toyota,01/01/2022
1126516,Hilux SW4 SRX D4-D 2.8TDi 16v A/T,Cinza,Diesel,28000.0,339800.0,https://www.shopcar.com.br/veiculos/toyota/hilux-sw4-srx-d4-d-2-8tdi-16v/20-20/1126516,Triton Multimarcas,"Rua Sebasti�o Lima, 160 - Vila Gl�ria - Campo Grande / MS",2020,2020, MS,"Rua Sebasti�o Lima, 160 ", Vila Gl�ria , Campo Grande ,toyota,01/01/2022
1129276,2500 Laramie 6.7TDi 24v 4X4 C.D. A/T,Preta,Diesel,71000.0,339900.0,https://www.shopcar.com.br/veiculos/ram/2500-laramie-6-7tdi-24v-4x4-c-d/18-18/1129276,Concept Car,"Rua Alagoas, 273 - Jardim dos Estados - Campo Grande / MS",2018,2018, MS,"Rua Alagoas, 273 ", Jardim dos Estados , Campo Grande ,ram,01/01/2022
1131639,Hilux SRX D4-D 2.8TDi 16v 4X4 C.D.,Prata,Diesel,,339900.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srx-d4-d-2-8tdi-16v-4x4-c-d/21-21/1131639,W-Car Ve�culos,"Av. Weimar Gon�alves Torres, 3790 - Jardim Caramuru - Dourados / MS",2021,2021, MS,"Av. Weimar Gon�alves Torres, 3790 ", Jardim Caramuru , Dourados ,toyota,01/01/2022
1144608,Hilux SRX D4-D 2.8TDi 16v 4X4 C.D. A/T,Preta,Diesel,5270.0,340000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srx-d4-d-2-8tdi-16v-4x4-c-d/21-21/1144608,Absoluta Autom�veis,"Av. Rosario Congro, 2299 - Jardim Ang�lica - Tr�s Lagoas / MS",2021,2021, MS,"Av. Rosario Congro, 2299 ", Jardim Ang�lica , Tr�s Lagoas ,toyota,01/01/2022
1124374,Hilux SRX D4-D 2.8TDi 16v 4X4 C.D. A/T,Branca,Diesel,,343000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srx-d4-d-2-8tdi-16v-4x4-c-d/21-21/1124374,Junior Autom�veis,"Av. Pedro Manvailer, 2285 - Centro - Amamba� / MS",2021,2021, MS,"Av. Pedro Manvailer, 2285 ", Centro , Amamba� ,toyota,01/01/2022
1135590,GLB 200 Launch Edition 1.3T 16v A/T,Branca,Gasolina,14219.0,344900.0,https://www.shopcar.com.br/veiculos/mercedes-benz/glb-200-launch-edition-1-3t-16v/20-20/1135590,Yanko Autom�veis,"Av. Fernando Corr�a da Costa, 1165 - Centro - Campo Grande / MS",2020,2020, MS,"Av. Fernando Corr�a da Costa, 1165 ", Centro , Campo Grande ,mercedes-benz,01/01/2022
1135335,Hilux SRX D4-D 2.8TDi 16v 4X4 C.D. A/T,Branca,Diesel,15000.0,344990.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srx-d4-d-2-8tdi-16v-4x4-c-d/21-21/1135335,S.I Motors,"Av. Rita Vieira de Andrade, 1456 - Rita Vieira - Campo Grande / MS",2021,2021, MS,"Av. Rita Vieira de Andrade, 1456 ", Rita Vieira , Campo Grande ,toyota,01/01/2022
1132567,2500 Laramie 6.7TDi 24v 4X4 C.D. A/T,Branca,Diesel,91400.0,345000.0,https://www.shopcar.com.br/veiculos/ram/2500-laramie-6-7tdi-24v-4x4-c-d/18-18/1132567,Ueno Ve�culos,"Av. Weimar G. Torres, 3500 - Centro - Dourados / MS",2018,2018, MS,"Av. Weimar G. Torres, 3500 ", Centro , Dourados ,ram,01/01/2022
1123786,Cayenne GTS 4.8 V8 32v A/T,Branca,Gasolina,44000.0,345000.0,https://www.shopcar.com.br/veiculos/porsche/cayenne-gts-4-8-v8-32v/14-14/1123786,Bom Negocio Ve�culos,"Rua Marques de Pombal, 308 - Jardim S�o Louren�o - Campo Grande / MS",2014,2014, MS,"Rua Marques de Pombal, 308 ", Jardim S�o Louren�o , Campo Grande ,porsche,01/01/2022
1132280,Discovery Sport R-Dynamic SE 2.0TDi 16v D180 A/T,Cinza,Diesel,23500.0,345000.0,https://www.shopcar.com.br/veiculos/land-rover/discovery-sport-r-dynamic-se-2-0tdi-16v-d180/20-20/1132280,Enzo Jaguar Land Rover,"Rua Joaquim Murtinho, 2333 - Itanhanga Park - Campo Grande / MS",2020,2020, MS,"Rua Joaquim Murtinho, 2333 ", Itanhanga Park , Campo Grande ,land-rover,01/01/2022
1139691,Hilux SRX D4-D 2.8TDi 16v 4X4 C.D. A/T,Prata,Diesel,,345000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srx-d4-d-2-8tdi-16v-4x4-c-d/21-22/1139691,Bull Motors,"Rua Dr. M�rio Edson de Barros, 55 - Ch�cara Cachoeira - Campo Grande / MS",2021,1922, MS,"Rua Dr. M�rio Edson de Barros, 55 ", Ch�cara Cachoeira , Campo Grande ,toyota,01/01/2022
1084095,Hilux SRX D4-D 2.8TDi 16v 4X4 C.D. A/T,Preta,Diesel,,345000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srx-d4-d-2-8tdi-16v-4x4-c-d/21-22/1084095,Concept Car,"Rua Alagoas, 273 - Jardim dos Estados - Campo Grande / MS",2021,1922, MS,"Rua Alagoas, 273 ", Jardim dos Estados , Campo Grande ,toyota,01/01/2022
1130812,Range R. Evoque R-Dynamic SE 2.0T 16v P250 A/T,Branca,Flex,7985.0,345000.0,https://www.shopcar.com.br/veiculos/land-rover/range-r-evoque-r-dynamic-se-2-0t-16v-p250/20-20/1130812,Show Room,"Av. Ricardo Brand�o, 400 - Itanhang� Park - Campo Grande / MS",2020,2020, MS,"Av. Ricardo Brand�o, 400 ", Itanhang� Park , Campo Grande ,land-rover,01/01/2022
1139086,2500 Laramie 6.7TDi 24v 4X4 C.D. A/T,Branca,Diesel,52000.0,348800.0,https://www.shopcar.com.br/veiculos/ram/2500-laramie-6-7tdi-24v-4x4-c-d/18-18/1139086,JM Autom�veis,"Rua Dona Ambrosina, 68 - Jardim dos Estados - Campo Grande / MS",2018,2018, MS,"Rua Dona Ambrosina, 68 ", Jardim dos Estados , Campo Grande ,ram,01/01/2022
1124542,Hilux SRX D4-D 2.8TDi 16v 4X4 C.D. A/T,Branca,Diesel,,349000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srx-d4-d-2-8tdi-16v-4x4-c-d/21-22/1124542,R.A. Ve�culos,"Av. Weimar Gon�alves Torres, 4020 - Jardim Caramuru - Dourados / MS",2021,1922, MS,"Av. Weimar Gon�alves Torres, 4020 ", Jardim Caramuru , Dourados ,toyota,01/01/2022
1064524,Hilux SRX D4-D 2.8TDi 16v 4X4 C.D.,Branca,Diesel,,349000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srx-d4-d-2-8tdi-16v-4x4-c-d/21-21/1064524,Leandro Ve�culos,"Av. Weimar Gon�alves Torres, 4200 - Centro - Dourados / MS",2021,2021, MS,"Av. Weimar Gon�alves Torres, 4200 ", Centro , Dourados ,toyota,01/01/2022
1086236,Hilux SR D4-D 2.8TDi 16v 4X4 C.D. A/T,Prata,Diesel,3000.0,257900.0,https://www.shopcar.com.br/veiculos/toyota/hilux-sr-d4-d-2-8tdi-16v-4x4-c-d/21-21/1086236,F�bio Despachante & Ve�culos,"Av. Salgado Filho, 1176 - Amamba� - Campo Grande / MS",2021,2021, MS,"Av. Salgado Filho, 1176 ", Amamba� , Campo Grande ,toyota,01/01/2022
1142593,Hilux SRV D4-D 2.8TDi 16v 4X4 C.D. A/T,Preta,Diesel,25000.0,257990.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srv-d4-d-2-8tdi-16v-4x4-c-d/20-20/1142593,WladCar Autom�veis,"Av. Coronel Antonino, 1561 - Coronel Antonino  - Campo Grande / MS",2020,2020, MS,"Av. Coronel Antonino, 1561 ", Coronel Antonino  , Campo Grande ,toyota,01/01/2022
1138487,Hilux SRX D4-D 2.8TDi 16v 4X4 C.D. A/T,Branca,Diesel,195000.0,258000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srx-d4-d-2-8tdi-16v-4x4-c-d/19-19/1138487,Vinicius Moura de Ouriques,Campo Grande - MS,2019,2019,,Campo Grande , MS,,toyota,01/01/2022
1129275,Hilux SW4 SRX D4-D 2.8TDi 16v A/T,Branca,Diesel,97000.0,258000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-sw4-srx-d4-d-2-8tdi-16v/16-17/1129275,V8 Ve�culos,"Av. Fernando Correa da Costa, 2075 - Centro - Campo Grande / MS",2016,2017, MS,"Av. Fernando Correa da Costa, 2075 ", Centro , Campo Grande ,toyota,01/01/2022
1079300,Amarok Highline 3.0TDi V6 24v 4x4 C.D. A/T,Cinza,Diesel,55000.0,258800.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/amarok-highline-3-0tdi-v6-24v-4x4-c-d/19-20/1079300,V4 Ve�culos,"Av. Fabio Zahran, 7279 - Jd. America  - Campo Grande / MS",2019,2020, MS,"Av. Fabio Zahran, 7279 ", Jd. America  , Campo Grande ,vw-volkswagen,01/01/2022
1094024,Amarok Highline 3.0TDi V6 24v 4x4 C.D. A/T,Branca,Diesel,18035.0,258800.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/amarok-highline-3-0tdi-v6-24v-4x4-c-d/19-20/1094024,V4 Ve�culos,"Av. Fabio Zahran, 7279 - Jd. America  - Campo Grande / MS",2019,2020, MS,"Av. Fabio Zahran, 7279 ", Jd. America  , Campo Grande ,vw-volkswagen,01/01/2022
